,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_numeric,away_team_numeric,home_team_continent_numeric,away_team_continent_numeric
4951,27,83,0,0,193,72,0,0
4952,59,71,0,0,201,104,1,1
4953,113,11,0,0,207,142,2,2
4954,51,80,0,0,5,2,0,0
4955,3,32,0,0,8,202,5,5
4956,99,62,0,0,17,81,3,3
4957,70,40,0,0,24,149,5,5
4958,60,20,0,0,59,40,5,5
4959,78,85,0,0,82,163,0,0
4960,46,39,0,0,86,96,3,3
4962,119,93,0,0,123,45,0,0
4963,13,29,0,0,124,192,3,5
4964,26,108,0,0,129,100,0,0
4966,127,31,0,0,179,60,0,0
4967,90,101,0,0,190,199,0,0
4969,107,1,0,0,205,27,5,5
4970,58,122,0,0,36,146,3,3
4971,66,139,0,0,46,109,0,0
4972,94,32,0,0,1,78,2,2
4973,39,5,0,0,12,174,2,2
4974,113,30,0,0,13,194,2,2
4975,102,87,0,0,18,9,2,2
4976,17,25,0,0,49,162,2,2
4977,20,55,0,0,55,30,2,2
4978,56,15,0,0,70,62,2,2
4979,52,91,0,0,90,141,2,2
4980,38,71,0,0,155,65,2,2
4981,37,78,0,0,94,25,2,2
4982,6,62,0,0,95,74,2,2
4983,72,53,0,0,113,88,2,2
4984,121,4,0,0,121,53,2,2
4985,97,82,0,0,125,140,2,2
4986,9,7,0,0,134,152,2,2
4987,12,40,0,0,142,200,2,2
4988,36,109,0,0,151,207,2,2
4989,24,135,0,0,157,114,2,2
4990,26,21,0,0,168,181,2,2
4991,33,61,0,0,169,182,2,2
4992,18,54,0,0,198,48,3,3
4993,89,63,0,0,93,188,1,1
4994,111,43,0,0,108,89,1,1
4995,44,77,0,0,102,41,1,1
4996,74,103,0,0,104,92,1,1
4998,96,66,0,0,154,203,1,1
4999,47,49,0,0,161,97,1,1
5000,43,63,0,0,89,188,1,1
5002,111,89,0,0,108,93,1,1
5003,77,103,0,0,41,92,1,1
5004,44,74,0,0,102,104,1,1
5005,49,66,0,0,97,203,1,1
5007,47,96,0,0,161,154,1,1
5008,43,89,0,0,89,93,1,1
5009,111,63,0,0,108,188,1,1
5010,77,74,0,0,41,104,1,1
5011,44,103,0,0,102,92,1,1
5012,49,96,0,0,97,154,1,1
5013,47,66,0,0,161,203,1,1
5014,77,96,0,0,41,154,1,1
5015,43,44,0,0,89,102,1,1
5017,49,89,0,0,97,93,1,1
5018,74,47,0,0,104,161,1,1
5022,77,49,0,0,41,97,1,1
5023,44,47,0,0,102,161,1,1
5027,77,44,0,0,41,102,1,1
5028,49,47,0,0,97,161,1,1
5034,107,181,0,0,167,34,1,1
5035,110,106,0,0,206,118,1,1
5036,103,183,0,0,92,150,1,1
5037,63,127,0,0,188,131,1,1
5038,181,110,0,0,34,206,1,1
5039,165,106,0,0,106,118,1,1
5040,127,183,0,0,131,150,1,1
5041,106,181,0,0,118,34,1,1
5042,107,165,0,0,167,106,1,1
5043,63,103,0,0,188,92,1,1
5044,181,165,0,0,34,106,1,1
5045,110,107,0,0,206,167,1,1
5046,127,103,0,0,131,92,1,1
5047,63,183,0,0,188,150,1,1
5049,165,110,0,0,106,206,1,1
5050,106,107,0,0,118,167,1,1
5053,102,18,0,0,17,198,3,3
5054,66,36,0,0,24,202,5,5
5055,1,15,0,0,27,43,5,5
5056,63,11,0,0,36,124,3,3
5057,19,3,0,0,40,8,5,5
5058,67,145,0,0,52,4,2,2
5060,89,46,0,0,61,96,3,3
5063,61,56,0,0,81,48,3,3
5067,12,45,0,0,148,149,5,5
5070,169,94,0,0,160,107,2,2
5073,30,122,0,0,192,146,5,3
5076,111,58,0,0,205,59,5,5
5077,62,109,0,0,188,118,1,1
5078,98,105,0,0,206,92,1,1
5079,62,105,0,0,188,92,1,1
5080,103,141,0,0,199,67,0,0
5081,98,109,0,0,206,118,1,1
5082,192,195,0,0,56,171,0,0
5083,52,120,0,0,54,111,0,0
5084,103,129,0,0,199,32,0,0
5086,195,141,0,0,171,67,0,0
5087,106,127,0,0,100,158,0,0
5089,192,129,0,0,56,32,0,0
5090,103,195,0,0,199,171,0,0
5091,40,201,0,0,89,80,1,1
5092,164,127,0,0,64,158,0,0
5093,141,192,0,0,67,56,0,0
5094,142,201,0,0,186,80,1,1
5095,141,129,0,0,67,32,0,0
5096,103,192,0,0,199,56,0,0
5097,40,142,0,0,89,186,1,1
5098,103,127,0,0,199,158,0,0
5103,23,95,0,0,172,110,0,0
5107,60,56,0,0,48,81,3,3
5115,13,105,0,0,156,98,2,1
5116,82,126,0,0,2,32,0,0
5117,78,151,0,0,25,16,2,1
5119,71,138,0,0,203,15,1,1
5120,69,55,0,0,31,5,0,0
5121,122,50,0,0,91,90,1,2
5122,108,89,0,0,100,72,0,0
5123,87,114,0,0,132,116,0,0
5124,52,49,0,0,139,209,0,0
5125,26,28,0,0,193,129,0,0
5126,103,88,0,0,199,163,0,0
5127,70,57,0,0,46,76,0,0
5128,33,116,0,0,60,111,0,0
5129,80,81,0,0,82,190,0,0
5130,95,86,0,0,110,45,0,0
5131,13,123,0,0,156,87,2,1
5132,68,136,0,0,210,109,0,0
5133,19,138,0,0,40,15,5,1
5134,123,105,0,0,87,98,1,1
5135,21,73,0,0,40,203,5,1
5136,76,30,0,0,41,60,1,0
5139,37,76,0,0,89,41,1,1
5140,21,52,0,0,40,90,5,2
5141,51,134,0,0,54,179,0,0
5143,79,21,0,0,25,40,2,5
5147,42,14,0,0,102,142,1,2
5150,80,85,0,0,2,132,0,0
5153,42,10,0,0,102,148,1,5
5154,50,134,0,0,139,179,0,0
5156,19,69,0,0,172,31,0,0
5158,55,116,0,0,5,111,0,0
5161,87,26,0,0,45,193,0,0
5162,30,28,0,0,60,129,0,0
5163,58,89,0,0,76,110,0,0
5164,82,114,0,0,82,117,0,0
5167,112,51,0,0,116,54,0,0
5168,78,36,0,0,190,35,0,0
5175,24,118,0,0,181,68,2,2
5176,24,60,0,0,181,70,2,2
5177,138,72,0,0,15,104,1,1
5178,195,172,0,0,153,28,3,3
5180,101,174,0,0,167,105,1,1
5184,138,174,0,0,15,105,1,1
5185,101,72,0,0,167,104,1,1
5187,196,202,0,0,6,128,3,3
5188,28,42,0,0,129,102,0,1
5189,38,197,0,0,161,126,1,1
5190,99,151,0,0,206,16,1,1
5192,174,72,0,0,105,104,1,1
5193,101,138,0,0,167,15,1,1
5194,76,100,0,0,41,154,1,1
5195,197,99,0,0,126,206,1,1
5196,38,151,0,0,161,16,1,1
5197,61,24,0,0,188,181,1,2
5198,172,195,0,0,28,153,3,3
5199,129,49,0,0,66,209,0,0
5200,64,42,0,0,201,102,1,1
5202,76,24,0,0,41,181,1,2
5203,197,151,0,0,126,16,1,1
5204,38,99,0,0,161,206,1,1
5205,61,100,0,0,188,154,1,1
5208,24,100,0,0,181,154,2,1
5209,61,77,0,0,188,41,1,1
5210,64,28,0,0,201,129,1,0
5212,144,99,0,0,16,206,1,1
5214,32,196,0,0,161,126,1,1
5215,77,24,0,0,41,181,1,2
5216,32,144,0,0,161,16,1,1
5217,61,100,0,0,188,154,1,1
5218,99,196,0,0,206,126,1,1
5220,144,196,0,0,16,126,1,1
5221,32,99,0,0,161,206,1,1
5224,71,101,0,0,104,167,1,1
5225,163,129,0,0,105,15,1,1
5227,115,82,0,0,111,190,0,0
5228,129,101,0,0,15,167,1,1
5229,68,70,0,0,31,210,0,0
5230,71,163,0,0,104,105,1,1
5231,28,89,0,0,129,163,0,0
5232,86,34,0,0,132,60,0,0
5234,41,50,0,0,35,209,0,0
5236,83,131,0,0,110,166,0,0
5237,112,19,0,0,117,172,0,0
5239,135,58,0,0,179,76,0,0
5240,26,69,0,0,193,46,0,0
5241,62,87,0,0,52,113,2,2
5242,13,36,0,0,156,200,2,2
5245,71,129,0,0,104,15,1,1
5246,163,101,0,0,105,167,1,1
5248,27,170,0,0,19,160,2,2
5251,56,47,0,0,48,86,3,3
5253,62,36,0,0,52,200,2,2
5257,45,29,0,0,96,192,3,5
5260,87,13,0,0,113,156,2,2
5266,6,146,0,0,152,4,2,2
5269,16,12,0,0,198,124,3,3
5270,147,157,0,0,176,58,3,3
5271,145,157,0,0,7,58,3,3
5273,145,147,0,0,7,176,3,3
5274,123,173,0,0,87,145,1,1
5275,100,108,0,0,154,118,1,1
5281,123,108,0,0,87,118,1,1
5282,173,100,0,0,145,154,1,1
5284,69,48,0,0,46,54,0,0
5287,89,86,0,0,163,132,0,0
5288,131,135,0,0,166,179,0,0
5289,50,115,0,0,209,111,0,0
5291,34,80,0,0,60,2,0,0
5292,58,51,0,0,76,139,0,0
5293,123,100,0,0,87,154,1,1
5295,173,108,0,0,145,118,1,1
5296,82,55,0,0,190,5,0,0
5297,70,112,0,0,210,117,0,0
5298,143,152,0,0,79,57,3,3
5299,139,128,0,0,177,178,3,3
5300,153,130,0,0,57,178,3,3
5301,148,140,0,0,79,177,3,3
5303,153,140,0,0,57,177,3,3
5304,150,113,0,0,26,117,0,0
5305,153,140,0,0,57,177,3,3
5308,159,125,0,0,145,87,1,1
5309,86,108,0,0,154,118,1,1
5311,125,108,0,0,87,118,1,1
5312,115,33,0,0,111,60,0,0
5313,86,159,0,0,154,145,1,1
5314,146,9,0,0,4,134,2,2
5315,93,109,0,0,9,207,2,2
5316,117,97,0,0,13,125,2,2
5317,74,45,0,0,25,12,2,2
5319,49,55,0,0,30,90,2,2
5320,17,91,0,0,49,107,2,2
5321,62,35,0,0,52,155,2,2
5322,16,57,0,0,62,70,2,2
5324,94,106,0,0,72,100,0,0
5325,11,75,0,0,75,1,2,2
5326,47,89,0,0,88,113,2,2
5327,132,65,0,0,109,210,0,0
5328,142,119,0,0,114,68,2,2
5329,112,87,0,0,116,132,0,0
5330,121,24,0,0,121,55,2,2
5331,30,27,0,0,129,193,0,0
5332,96,6,0,0,141,53,2,2
5333,14,32,0,0,142,151,2,2
5334,13,5,0,0,156,95,2,2
5335,19,40,0,0,157,169,2,2
5336,28,26,0,0,162,19,2,2
5337,84,104,0,0,163,199,0,0
5338,20,118,0,0,172,123,0,0
5339,7,149,0,0,174,112,2,2
5340,21,71,0,0,181,140,2,2
5342,29,23,0,0,194,168,2,2
5343,38,99,0,0,200,18,2,2
5344,51,52,0,0,209,139,0,0
5345,54,70,0,0,5,31,0,0
5346,127,81,0,0,32,2,0,0
5347,90,78,0,0,45,110,0,0
5348,59,72,0,0,76,46,0,0
5349,108,159,0,0,118,145,1,1
5350,12,43,0,0,124,96,3,3
5351,86,125,0,0,154,87,1,1
5352,120,46,0,0,179,54,0,0
5353,15,66,0,0,43,24,5,5
5355,48,22,0,0,149,40,5,5
5356,75,16,0,0,1,62,2,2
5357,146,35,0,0,4,155,2,2
5358,3,111,0,0,8,205,5,5
5359,45,41,0,0,12,94,2,2
5360,99,14,0,0,18,142,2,2
5361,49,96,0,0,30,141,2,2
5362,56,31,0,0,48,192,3,5
5363,62,69,0,0,52,65,2,2
5364,6,24,0,0,53,55,2,2
5365,53,1,0,0,59,27,5,5
5366,67,13,0,0,74,156,2,2
5367,44,11,0,0,78,75,2,2
5368,50,18,0,0,86,198,3,3
5369,5,89,0,0,95,113,2,2
5370,149,74,0,0,112,25,2,2
5371,71,29,0,0,140,194,2,2
5372,97,21,0,0,125,181,2,2
5373,32,93,0,0,151,9,2,2
5374,4,9,0,0,152,134,2,2
5375,19,119,0,0,157,68,2,2
5376,28,168,0,0,162,160,2,2
5377,23,117,0,0,168,13,2,2
5380,60,142,0,0,182,114,2,2
5381,34,8,0,0,202,148,5,5
5382,109,38,0,0,207,200,2,2
5383,155,172,0,0,119,34,0,1
5384,107,148,0,0,17,79,3,3
5385,160,169,0,0,37,28,3,3
5386,80,153,0,0,50,57,3,3
5388,166,184,0,0,180,10,5,3
5391,148,184,0,0,79,10,3,3
5392,183,153,0,0,84,57,5,3
5393,166,107,0,0,180,17,5,3
5394,194,162,0,0,29,208,1,1
5395,133,203,0,0,69,3,4,4
5399,174,185,0,0,159,191,4,0
5400,107,184,0,0,17,10,3,3
5401,183,80,0,0,84,50,5,3
5402,124,64,0,0,91,201,1,1
5403,98,155,0,0,92,119,1,0
5405,118,87,0,0,123,132,0,0
5406,166,148,0,0,180,79,5,3
5407,203,174,0,0,3,159,4,4
5408,76,185,0,0,11,191,4,0
5409,88,198,0,0,85,197,3,3
5410,77,203,0,0,11,3,4,4
5412,174,133,0,0,159,69,4,4
5413,90,134,0,0,85,177,3,3
5414,85,183,0,0,93,115,1,1
5415,170,124,0,0,133,99,1,2
5416,203,178,0,0,3,191,4,0
5417,77,133,0,0,11,69,4,4
5418,195,66,0,0,29,201,1,1
5419,85,170,0,0,93,133,1,1
5420,124,183,0,0,99,115,2,1
5421,134,198,0,0,177,197,3,3
5422,172,152,0,0,34,119,1,0
5423,121,161,0,0,91,208,1,1
5424,77,174,0,0,11,159,4,4
5426,85,124,0,0,93,99,1,2
5427,170,183,0,0,133,115,1,1
5428,178,133,0,0,191,69,0,4
5429,71,118,0,0,31,117,0,0
5430,124,170,0,0,99,133,2,1
5431,183,85,0,0,115,93,1,1
5432,31,86,0,0,129,132,0,0
5433,81,76,0,0,163,2,0,0
5434,135,55,0,0,166,139,0,0
5435,54,53,0,0,209,5,0,0
5436,38,111,0,0,35,111,0,0
5437,79,152,0,0,41,119,1,0
5438,73,117,0,0,46,116,0,0
5439,96,172,0,0,92,34,1,1
5440,47,92,0,0,54,45,0,0
5441,75,120,0,0,110,179,0,0
5443,85,170,0,0,93,133,1,1
5444,124,183,0,0,99,115,2,1
5445,131,109,0,0,195,98,1,1
5446,74,165,0,0,203,42,1,1
5448,28,39,0,0,40,202,5,5
5449,51,9,0,0,59,148,5,5
5454,113,15,0,0,205,43,5,5
5455,37,145,0,0,12,112,2,2
5456,70,3,0,0,24,8,5,5
5457,1,50,0,0,27,149,5,5
5463,30,144,0,0,155,4,2,2
5465,45,49,0,0,96,86,3,3
5466,124,85,0,0,99,93,2,1
5467,94,166,0,0,107,160,2,2
5469,183,170,0,0,115,133,1,1
5470,122,57,0,0,121,90,2,2
5472,10,62,0,0,134,52,2,2
5478,33,13,0,0,192,124,5,3
5480,18,52,0,0,198,48,3,3
5481,74,131,0,0,203,195,1,1
5485,66,121,0,0,201,91,1,1
5486,74,109,0,0,203,98,1,1
5487,161,195,0,0,208,29,1,1
5489,92,117,0,0,45,116,0,0
5490,152,79,0,0,119,41,0,1
5491,172,96,0,0,34,92,1,1
5492,112,22,0,0,130,172,0,0
5493,100,169,0,0,143,106,1,1
5494,104,181,0,0,183,150,1,1
5495,109,165,0,0,98,42,1,1
5496,131,74,0,0,195,203,1,1
5497,76,31,0,0,2,129,0,0
5498,100,169,0,0,143,106,1,1
5499,104,181,0,0,183,150,1,1
5500,66,195,0,0,201,29,1,1
5501,161,121,0,0,208,91,1,1
5502,109,131,0,0,98,195,1,1
5503,117,32,0,0,116,193,0,0
5504,55,75,0,0,139,110,0,0
5505,135,60,0,0,166,76,0,0
5506,22,63,0,0,172,210,0,0
5508,53,38,0,0,5,35,0,0
5509,172,79,0,0,34,41,1,1
5510,92,73,0,0,45,46,0,0
5511,34,81,0,0,60,163,0,0
5512,152,96,0,0,119,92,0,1
5513,84,54,0,0,190,209,0,0
5514,109,74,0,0,98,203,1,1
5515,100,181,0,0,143,150,1,1
5516,104,169,0,0,183,106,1,1
5517,131,165,0,0,195,42,1,1
5521,100,181,0,0,143,150,1,1
5522,104,169,0,0,183,106,1,1
5523,161,66,0,0,208,201,1,1
5524,195,121,0,0,29,91,1,1
5525,79,96,0,0,41,92,1,1
5526,110,191,0,0,108,144,1,1
5527,61,153,0,0,188,175,1,1
5528,110,153,0,0,108,175,1,1
5529,61,191,0,0,188,144,1,1
5530,33,107,0,0,192,17,5,3
5531,81,153,0,0,50,180,3,5
5532,89,150,0,0,85,176,3,3
5533,111,62,0,0,108,188,1,1
5534,192,155,0,0,144,175,1,1
5535,36,46,0,0,192,96,5,3
5536,89,153,0,0,85,180,3,5
5537,150,81,0,0,176,50,3,3
5538,91,94,0,0,183,143,1,1
5539,64,141,0,0,201,208,1,1
5540,103,46,0,0,17,96,3,3
5541,171,177,0,0,106,150,1,1
5542,63,169,0,0,41,34,1,1
5543,89,81,0,0,85,50,3,3
5544,116,190,0,0,91,29,1,1
5546,153,150,0,0,180,176,5,3
5547,31,41,0,0,193,54,0,0
5549,36,81,0,0,192,50,5,3
5550,54,187,0,0,48,20,3,3
5551,93,193,0,0,61,137,3,3
5552,49,124,0,0,86,146,3,3
5553,93,124,0,0,61,146,3,3
5555,59,187,0,0,81,20,3,3
5556,49,193,0,0,86,137,3,3
5558,94,91,0,0,143,183,1,1
5559,36,89,0,0,192,85,5,3
5560,192,111,0,0,144,108,1,1
5561,177,171,0,0,150,106,1,1
5562,62,155,0,0,188,175,1,1
5563,54,59,0,0,48,81,3,3
5564,49,93,0,0,86,61,3,3
5565,84,63,0,0,92,41,1,1
5566,124,193,0,0,146,137,3,3
5567,155,111,0,0,175,108,1,1
5568,62,192,0,0,188,144,1,1
5570,93,59,0,0,61,81,3,3
5571,39,1,0,0,102,71,1,2
5572,13,68,0,0,124,11,3,4
5573,124,54,0,0,146,48,3,3
5574,155,192,0,0,175,144,1,1
5575,62,111,0,0,188,108,1,1
5576,2,37,0,0,27,35,5,0
5577,44,71,0,0,97,36,1,3
5578,83,52,0,0,2,5,0,0
5579,68,1,0,0,11,71,4,2
5580,93,124,0,0,61,146,3,3
5581,59,54,0,0,81,48,3,3
5582,39,13,0,0,102,124,1,3
5583,95,88,0,0,9,18,2,2
5584,30,96,0,0,19,107,2,2
5585,71,2,0,0,36,27,3,5
5586,19,165,0,0,49,160,2,2
5587,20,7,0,0,55,53,2,2
5588,66,8,0,0,65,134,2,2
5589,123,58,0,0,68,182,2,2
5590,57,9,0,0,70,75,2,2
5591,99,31,0,0,72,193,0,0
5592,73,4,0,0,74,95,2,2
5593,48,79,0,0,78,1,2,2
5594,55,130,0,0,90,121,2,2
5595,27,5,0,0,155,152,2,2
5596,44,37,0,0,97,35,1,0
5597,104,26,0,0,100,129,0,0
5598,144,47,0,0,112,94,2,2
5599,82,102,0,0,140,125,2,2
5600,50,119,0,0,139,116,0,0
5601,101,43,0,0,141,30,2,2
5602,10,32,0,0,148,40,5,5
5603,51,45,0,0,149,59,5,5
5604,12,53,0,0,156,88,2,2
5605,38,142,0,0,169,114,2,2
5606,6,72,0,0,174,25,2,2
5607,21,25,0,0,181,168,2,2
5608,29,117,0,0,194,13,2,2
5609,109,80,0,0,199,190,0,0
5610,40,17,0,0,200,142,2,2
5611,110,23,0,0,207,151,2,2
5612,56,87,0,0,209,132,0,0
5613,3,16,0,0,8,43,5,5
5614,75,112,0,0,24,205,5,5
5615,132,74,0,0,32,31,0,0
5616,90,121,0,0,45,123,0,0
5617,54,93,0,0,48,61,3,3
5618,1,13,0,0,71,124,2,3
5620,59,124,0,0,81,146,3,3
5621,39,68,0,0,102,11,1,4
5622,134,77,0,0,109,46,0,0
5623,78,22,0,0,110,172,0,0
5624,113,41,0,0,111,54,0,0
5625,67,61,0,0,210,76,0,0
5626,37,71,0,0,35,36,0,3
5627,44,2,0,0,97,27,1,5
5628,138,174,0,0,170,47,4,4
5629,173,137,0,0,204,185,4,4
5630,79,9,0,0,1,75,2,2
5631,95,23,0,0,9,151,2,2
5632,117,25,0,0,13,168,2,2
5633,174,173,0,0,47,204,4,4
5634,7,101,0,0,53,141,2,2
5635,20,130,0,0,55,121,2,2
5636,66,27,0,0,65,155,2,2
5637,48,14,0,0,78,62,2,2
5638,53,73,0,0,88,74,2,2
5639,55,43,0,0,90,30,2,2
5640,47,6,0,0,94,174,2,2
5641,96,19,0,0,107,49,2,2
5642,92,12,0,0,113,156,2,2
5643,142,18,0,0,114,157,2,2
5644,97,137,0,0,136,185,4,4
5645,17,88,0,0,142,18,2,2
5646,5,65,0,0,152,52,2,2
5647,165,30,0,0,160,19,2,2
5648,21,102,0,0,181,125,2,2
5649,58,38,0,0,182,169,2,2
5650,29,82,0,0,194,140,2,2
5651,40,110,0,0,200,207,2,2
5652,1,2,0,0,71,27,2,5
5653,44,68,0,0,97,11,1,4
5655,97,174,0,0,136,47,4,4
5656,173,138,0,0,204,170,4,4
5657,68,2,0,0,11,27,4,5
5658,52,121,0,0,5,123,0,0
5660,44,1,0,0,97,71,1,2
5664,174,137,0,0,47,185,4,4
5665,97,138,0,0,136,170,4,4
5666,97,173,0,0,136,204,4,4
5667,137,138,0,0,185,170,4,4
5668,46,15,0,0,96,198,3,3
5669,119,56,0,0,116,209,0,0
5670,13,54,0,0,124,48,3,3
5671,26,99,0,0,129,72,0,0
5672,87,50,0,0,132,139,0,0
5673,36,49,0,0,192,86,5,3
5674,52,132,0,0,5,32,0,0
5675,74,83,0,0,31,2,0,0
5676,77,67,0,0,46,210,0,0
5677,41,35,0,0,54,60,0,0
5678,125,113,0,0,179,111,0,0
5679,47,48,0,0,48,96,3,3
5680,51,15,0,0,86,124,3,3
5681,81,50,0,0,136,11,4,4
5682,17,25,0,0,198,192,3,5
5683,30,78,0,0,168,25,2,2
5684,110,119,0,0,118,15,1,1
5685,110,30,0,0,118,168,1,2
5686,119,78,0,0,15,25,1,2
5688,50,81,0,0,11,136,4,4
5690,127,58,0,0,109,209,0,0
5691,119,30,0,0,15,168,1,2
5692,110,78,0,0,118,25,1,2
5693,113,64,0,0,91,203,1,1
5694,119,64,0,0,15,203,1,1
5695,115,54,0,0,111,5,0,0
5696,78,64,0,0,25,203,2,1
5697,28,34,0,0,129,60,0,0
5698,93,83,0,0,132,2,0,0
5699,25,48,0,0,192,96,5,3
5700,69,24,0,0,31,172,0,0
5701,38,67,0,0,35,190,0,0
5702,51,47,0,0,86,48,3,3
5703,42,123,0,0,54,116,0,0
5704,33,10,0,0,97,148,1,5
5705,68,62,0,0,110,76,0,0
5707,15,17,0,0,124,198,3,3
5708,118,45,0,0,179,139,0,0
5709,29,92,0,0,193,45,0,0
5710,40,2,0,0,202,27,5,5
5712,101,77,0,0,107,65,2,2
5713,77,97,0,0,65,113,2,2
5714,101,97,0,0,107,113,2,2
5716,72,132,0,0,210,66,0,0
5718,18,112,0,0,43,205,5,5
5719,44,35,0,0,59,40,5,5
5720,2,15,0,0,27,124,5,3
5721,57,10,0,0,149,148,5,5
5722,66,40,0,0,24,202,5,5
5723,34,93,0,0,60,132,0,0
5724,51,47,0,0,86,48,3,3
5725,35,112,0,0,40,205,5,5
5726,18,44,0,0,43,59,5,5
5727,80,28,0,0,163,129,0,0
5728,134,68,0,0,166,110,0,0
5729,24,124,0,0,172,117,0,0
5730,58,38,0,0,209,35,0,0
5731,2,57,0,0,27,149,5,5
5732,92,42,0,0,45,54,0,0
5733,70,29,0,0,46,193,0,0
5734,62,118,0,0,76,179,0,0
5735,10,15,0,0,148,124,5,3
5736,67,115,0,0,190,111,0,0
5737,72,69,0,0,210,31,0,0
5738,51,66,0,0,86,24,3,5
5739,40,47,0,0,202,48,5,3
5740,18,35,0,0,43,40,5,5
5741,44,112,0,0,59,205,5,5
5742,2,8,0,0,27,148,5,5
5743,53,13,0,0,149,124,5,3
5744,69,33,0,0,24,48,5,3
5745,48,30,0,0,86,202,3,5
5748,72,38,0,0,2,60,0,0
5749,120,25,0,0,117,172,0,0
5750,98,70,0,0,132,163,0,0
5752,31,13,0,0,40,124,5,3
5753,30,33,0,0,202,48,5,3
5754,2,48,0,0,27,86,5,3
5755,14,53,0,0,43,149,5,5
5758,13,30,0,0,124,202,3,5
5759,14,48,0,0,43,86,5,3
5760,114,60,0,0,111,209,0,0
5761,120,68,0,0,117,210,0,0
5762,30,48,0,0,202,86,5,3
5763,56,65,0,0,5,190,0,0
5764,14,13,0,0,43,124,5,3
5765,42,81,0,0,54,46,0,0
5766,124,92,0,0,116,45,0,0
5767,40,55,0,0,139,76,0,0
5769,112,82,0,0,146,50,3,3
5770,122,132,0,0,179,166,0,0
5771,129,45,0,0,176,96,3,3
5780,82,112,0,0,50,146,3,3
5789,31,69,0,0,40,24,5,5
5790,116,30,0,0,205,202,5,5
5793,2,8,0,0,27,148,5,5
5796,50,3,0,0,59,8,5,5
5798,80,76,0,0,65,52,2,2
5814,14,53,0,0,43,149,5,5
5815,90,91,0,0,154,143,1,1
5816,74,61,0,0,93,188,1,1
5817,29,118,0,0,161,15,1,1
5818,67,64,0,0,201,203,1,1
5819,60,56,0,0,209,5,0,0
5820,117,69,0,0,15,93,1,1
5822,46,36,0,0,89,161,1,1
5823,63,64,0,0,41,201,1,1
5824,119,65,0,0,117,210,0,0
5825,67,88,0,0,203,154,1,1
5826,91,63,0,0,143,41,1,1
5827,36,69,0,0,161,93,1,1
5828,64,88,0,0,201,154,1,1
5829,86,55,0,0,1,70,2,2
5830,145,9,0,0,4,152,2,2
5831,87,48,0,0,18,200,2,2
5832,78,41,0,0,25,94,2,2
5834,18,107,0,0,55,141,2,2
5835,122,144,0,0,68,114,2,2
5836,72,54,0,0,74,88,2,2
5837,5,15,0,0,75,62,2,2
5838,57,7,0,0,90,53,2,2
5839,25,10,0,0,155,134,2,2
5840,95,4,0,0,113,95,2,2
5841,82,19,0,0,140,181,2,2
5842,133,50,0,0,121,30,2,2
5843,103,114,0,0,125,13,2,2
5844,26,21,0,0,151,142,2,2
5845,39,17,0,0,162,49,2,2
5846,40,33,0,0,168,194,2,2
5847,44,20,0,0,169,157,2,2
5848,8,49,0,0,174,12,2,2
5849,62,46,0,0,188,89,1,1
5850,32,31,0,0,192,48,5,3
5851,16,23,0,0,198,86,3,3
5852,105,96,0,0,207,9,2,2
5853,52,12,0,0,96,124,3,3
5854,35,110,0,0,40,205,5,5
5855,43,24,0,0,149,202,5,5
5856,3,2,0,0,8,27,5,5
5857,49,78,0,0,12,25,2,2
5858,114,82,0,0,13,140,2,2
5859,87,26,0,0,18,151,2,2
5860,30,39,0,0,19,162,2,2
5861,50,18,0,0,30,55,2,2
5862,6,47,0,0,43,59,5,5
5863,31,16,0,0,48,198,3,3
5864,74,9,0,0,52,152,2,2
5865,7,133,0,0,53,121,2,2
5866,15,86,0,0,62,1,2,2
5867,122,20,0,0,68,157,2,2
5868,55,56,0,0,70,78,2,2
5869,72,95,0,0,74,113,2,2
5870,23,52,0,0,86,96,3,3
5871,54,14,0,0,88,156,2,2
5873,151,8,0,0,112,174,2,2
5874,144,60,0,0,114,182,2,2
5875,12,32,0,0,124,192,3,5
5876,10,80,0,0,134,65,2,2
5877,107,57,0,0,141,90,2,2
5878,21,105,0,0,142,207,2,2
5879,11,79,0,0,148,24,5,5
5880,159,17,0,0,160,49,2,2
5881,40,103,0,0,168,125,2,2
5882,33,19,0,0,194,181,2,2
5883,48,96,0,0,200,9,2,2
5884,117,62,0,0,15,188,1,1
5885,69,46,0,0,93,89,1,1
5886,88,63,0,0,154,41,1,1
5888,67,91,0,0,203,143,1,1
5890,46,117,0,0,89,15,1,1
5891,91,64,0,0,143,201,1,1
5893,63,67,0,0,41,203,1,1
5894,62,36,0,0,188,161,1,1
5895,53,65,0,0,5,210,0,0
5897,112,35,0,0,15,161,1,1
5898,91,83,0,0,143,154,1,1
5899,63,72,0,0,188,93,1,1
5900,65,66,0,0,203,201,1,1
5901,66,60,0,0,201,41,1,1
5902,72,112,0,0,93,15,1,1
5903,83,65,0,0,154,203,1,1
5904,35,38,0,0,161,89,1,1
5906,67,55,0,0,210,5,0,0
5908,83,66,0,0,154,201,1,1
5910,38,63,0,0,89,188,1,1
5911,72,35,0,0,93,161,1,1
5912,96,23,0,0,9,142,2,2
5913,78,46,0,0,24,59,5,5
5914,16,26,0,0,49,19,2,2
5915,14,48,0,0,53,30,2,2
5916,18,53,0,0,55,90,2,2
5917,9,61,0,0,62,78,2,2
